building_id,hour,kwh_usage
Blue Aquarium,2,4.646595
up_base,18,12.544830
mauve_house,2,10.122775
secret_hydroelectric_plant,6,7.370125
blue_hydroelectric_plant,21,4.945695
Old Houseboat,17,-6.900083
secret_hydroelectric_plant,1,-3.701815
secret_taco_truck,7,7.172307
rusty_old_opera_house,2,9.395490
small_museum,13,4.697911
mauve_hospital,13,19.125846
white_gymnaisum,0,5.893104
the_best_windmill,22,9.463621
the_best_hydroelectric_plant,1,3.962187
blue_house,15,4.684855
green_hospital,21,1.901934
fancy_stadium,21,6.894955
rusty_old_school,10,2.989664
small_birdhouse,22,1.576458
savvy_museum,17,2.370929
small_hydroelectric_plant,19,8.813933
savvy_birdhouse,23,3.819851
mauve_base,23,-8.149109
mauve_hydroelectric_plant,4,7.907135
red_aquarium,21,7.760779
red_market,18,-1.315658
down_birdhouse,22,3.280817
down_market,23,1.381962
mauve_base,20,5.268468
Mauve Houseboat,14,8.247435
shiny_new_birdhouse,10,4.496630
Old Base,1,-5.213374
shiny_new_house,9,3.142195
white_warehouse,9,-3.375365
mauve_hospital,11,20.921233
fancy_stadium,13,17.478811
old_base,10,3.913939
dog_office,7,2.482231
dog_aquarium,3,3.698901
shiny_new_office,10,4.414033
blue_stadium,3,1.545603
shiny_new_houseboat,4,-2.796433
red_hydroelectric_plant,4,3.109965
small_museum,6,2.044346
dinosaur_opera_house,20,7.152657
bob's_windmill,22,-3.195664
fancy_birdhouse,8,6.316903
Small School,22,2.353534
down_windmill,23,5.411292
Rusty Old Hydroelectric Plant,2,-3.560202
small_warehouse,20,-3.583479
dinosaur_museum,21,-5.133894
dog_aquarium,14,5.424939
blue_hydroelectric_plant,10,8.740591
rusty_old_birdhouse,14,1.595640
dog_stadium,4,-3.07119
up_base,11,6.918484
shiny_new_opera_house,1,6.808684
Red Office,22,0.944793
savvy_aquarium,19,3.372723
fancy_hospital,21,6.005966
savvy_hospital,10,15.479773
dinosaur_warehouse,10,4.131477
green_houseboat,4,5.733864
green_market,12,4.555287
bob's_office,17,9.410852
down_opera_house,8,4.884655
savvy_houseboat,15,5.362639
blue_warehouse,11,4.214363
white_opera_house,7,7.763032
dinosaur_warehouse,18,5.212808
rusty_old_windmill,1,-2.573209
mauve_base,13,15.507168
white_planetarium,15,-9.705409
white_stadium,22,4.845817
shiny_new_birdhouse,5,3.320238
blue_museum,20,-4.967259
savvy_gymnaisum,19,10.053294
red_market,13,2.603554
up_base,15,15.633722
blue_hydroelectric_plant,19,8.915282
shiny_new_aquarium,15,1.984649
the_best_office,7,9.690215
bob's_planetarium,4,-2.498309
red_stadium,17,4.365715
down_warehouse,2,-9.387731
fancy_hydroelectric_plant,14,10.789462
dog_house,14,11.778731
down_hospital,21,2.471065
small_museum,20,2.532388
Down Houseboat,8,4.606852
dog_stadium,0,-3.703372
shiny_new_stadium,10,0.898571
dinosaur_birdhouse,17,17.806487
small_birdhouse,12,-2.713899
blue_office,4,4.973923
savvy_houseboat,21,1.633806
rusty_old_school,2,2.592164
secret_market,23,3.240463
small_office,7,2.146089
shiny_new_hydroelectric_plant,23,1.374148
bob's_opera_house,8,-4.693614
down_museum,23,6.943006
small_office,10,4.365884
up_stadium,8,1.189369
shiny_new_hospital,1,-1.795906
shiny_new_office,19,13.280329
dinosaur_office,2,2.625415
white_museum,10,-2.891706
down_aquarium,10,3.751825
blue_aquarium,23,3.437359
bob's_market,11,3.717717
white_opera_house,9,14.268134
down_base,17,11.016199
blue_aquarium,17,8.940100
fancy_office,17,2.351984
blue_office,21,3.483142
fancy_office,8,2.353840
mauve_windmill,15,6.769078
white_stadium,16,17.395099
up_birdhouse,5,7.318343
small_aquarium,18,13.157755
white_gymnaisum,15,7.743919
rusty_old_office,14,12.538044
bob's_museum,20,7.919854
rusty_old_opera_house,10,7.929128
mauve_hydroelectric_plant,2,5.284325
savvy_birdhouse,22,4.060821
old_planetarium,16,9.066650
White Office,18,3.541340
green_base,20,5.002164
bob's_house,2,7.938394
up_market,14,12.453420
Dog Houseboat,3,2.911031
the_best_office,6,9.793748
savvy_birdhouse,15,8.344964
Mauve Planetarium,13,5.659801
mauve_school,21,-4.31677
white_hospital,10,-1.47778
dog_birdhouse,11,19.954364
the_best_warehouse,13,20.358964
secret_office,7,7.464277
bob's_houseboat,13,-9.421244
red_school,1,3.135933
green_planetarium,9,6.475569
fancy_hydroelectric_plant,13,8.403345
bob's_opera_house,23,-6.316981
dog_birdhouse,6,-7.086129
old_planetarium,10,-2.576647
down_birdhouse,5,5.788297
blue_birdhouse,17,1.504558
Secret Planetarium,3,2.139935
fancy_gymnaisum,7,1.507060
bob's_base,5,1.135370
Dinosaur School,23,-2.837537
mauve_houseboat,0,5.779915
secret_planetarium,2,2.434967
fancy_school,2,8.784386
mauve_hydroelectric_plant,23,5.882327
blue_birdhouse,12,2.831168
dog_windmill,11,11.194148
mauve_gymnaisum,4,3.021168
bob's_base,13,2.592822
red_gymnaisum,11,4.416565
secret_school,1,1.403411
shiny_new_taco_truck,21,3.005182
dog_hospital,21,8.564497
mauve_windmill,7,6.404586
shiny_new_houseboat,11,2.135817
blue_base,7,-6.926069
white_office,20,2.189127
small_hospital,17,15.741930
savvy_warehouse,4,6.211277
down_office,20,1.747516
White Planetarium,1,3.884853
the_best_office,13,5.945478
green_houseboat,6,4.993305
red_taco_truck,23,7.312034
Savvy Taco Truck,10,4.380799
savvy_house,0,7.965809
secret_base,20,6.209958
bob's_opera_house,15,15.229212
savvy_birdhouse,8,3.593059
secret_birdhouse,2,7.539664
red_houseboat,20,5.269257
dinosaur_stadium,21,2.699057
down_hydroelectric_plant,1,1.396933
white_aquarium,23,1.119591
up_opera_house,6,2.620698
down_museum,19,3.836047
Dog Museum,18,11.341590
down_houseboat,13,6.744559
up_house,12,10.564941
dinosaur_birdhouse,9,5.176205
Dinosaur Warehouse,5,3.893753
bob's_planetarium,9,-2.788296
dinosaur_taco_truck,13,3.125859
green_planetarium,23,6.459555
the_best_opera_house,22,2.622597
dinosaur_windmill,15,14.610926
secret_planetarium,0,2.027323
bob's_market,20,9.383598
Old Houseboat,11,9.019874
savvy_market,22,5.057106
shiny_new_museum,1,4.469235
down_office,1,1.535315
white_market,21,8.790519
dog_taco_truck,10,-10.85441
mauve_gymnaisum,6,2.856982
blue_windmill,16,17.182619
dog_warehouse,6,-5.578721
green_stadium,18,7.492045
down_gymnaisum,15,12.233653
mauve_houseboat,10,5.379970
fancy_base,8,1.497079
rusty_old_planetarium,20,1.412101
dog_houseboat,15,4.650339
green_warehouse,22,2.760954
savvy_house,1,8.117687
mauve_office,6,-7.985722
secret_planetarium,10,1.639222
dog_market,4,1.806134
White Market,17,20.530661
mauve_stadium,19,1.635260
down_houseboat,12,7.144028
the_best_planetarium,14,18.625186
rusty_old_windmill,6,2.855391
red_windmill,2,10.311332
rusty_old_birdhouse,22,1.343756
Blue House,1,3.182232
white_windmill,18,5.605106
the_best_aquarium,4,2.865548
White Houseboat,7,2.032084
up_base,7,5.057056
mauve_base,6,4.793687
mauve_stadium,8,1.543884
old_windmill,19,4.464849
dog_house,17,19.178286
red_stadium,13,12.536044
down_taco_truck,1,5.010632
secret_hydroelectric_plant,23,5.280044
green_warehouse,6,2.279341
mauve_museum,17,15.117267
mauve_stadium,7,1.571725
the_best_museum,22,11.513386
shiny_new_windmill,14,12.412067
shiny_new_windmill,6,6.626705
blue_houseboat,6,6.689713
fancy_office,9,3.771589
blue_museum,17,11.452737
bob's_birdhouse,9,7.778462
dog_base,13,2.850393
shiny_new_museum,15,12.026584
mauve_aquarium,4,5.383709
up_hydroelectric_plant,4,0.681408
dinosaur_house,5,2.077756
mauve_birdhouse,9,5.968863
fancy_windmill,17,11.308802
dinosaur_market,10,0.790879
dinosaur_planetarium,11,2.100349
dog_base,0,2.690083
fancy_aquarium,1,-3.260756
white_hospital,13,2.244627
fancy_house,3,2.100468
red_aquarium,13,4.456904
old_stadium,19,12.486564
Shiny New School,16,7.194158
small_houseboat,11,2.900726
dog_gymnaisum,18,2.821758
rusty_old_house,0,6.607913
shiny_new_market,13,6.957273
old_birdhouse,21,7.521616
mauve_planetarium,20,10.907142
small_taco_truck,8,1.978486
Up House,0,6.071134
savvy_hospital,5,4.304416
mauve_warehouse,23,1.328618
dinosaur_planetarium,8,1.669752
blue_market,7,4.345633
Old House,9,5.779085
blue_market,15,4.264640
green_taco_truck,6,7.461767
rusty_old_warehouse,5,5.383848
green_stadium,8,3.165539
the_best_office,19,18.022456
down_taco_truck,0,4.883927
shiny_new_house,21,4.128725
shiny_new_planetarium,15,14.937450
shiny_new_school,15,5.988851
blue_base,17,12.310771
mauve_opera_house,19,1.861875
dinosaur_market,5,0.544055
old_hospital,18,1.306374
small_birdhouse,7,2.319720
red_planetarium,4,2.378837
down_hospital,5,2.998845
down_stadium,13,21.271561
secret_opera_house,14,12.519792
shiny_new_school,14,5.479611
the_best_house,15,4.712627
bob's_market,18,11.851222
secret_hospital,12,4.009644
Old Hospital,12,1.841407
down_base,16,9.830536
Secret Houseboat,8,3.468801
rusty_old_market,15,-5.211125
shiny_new_market,22,2.955539
savvy_school,22,10.295788
mauve_houseboat,1,-4.828483
up_market,9,4.651886
Secret Market,12,5.667493
bob's_aquarium,5,3.439845
rusty_old_opera_house,7,5.336720
dinosaur_taco_truck,22,5.929216
the_best_windmill,7,9.176222
dog_aquarium,17,6.272267
down_gymnaisum,3,7.238193
red_museum,11,3.908608
old_hospital,2,1.732765
white_warehouse,12,4.638772
green_hospital,1,-3.885678
Small Base,1,1.808933
small_windmill,20,5.393955
green_taco_truck,20,7.816556
bob's_base,11,1.957085
mauve_office,1,4.611798
white_gymnaisum,22,10.290971
green_hydroelectric_plant,5,3.038666
mauve_market,9,6.837805
green_office,1,2.772567
up_stadium,6,1.756787
blue_house,14,5.224803
bob's_market,15,-9.903762
blue_stadium,20,1.240762
the_best_aquarium,11,2.369146
white_planetarium,3,5.171835
dinosaur_museum,1,9.035885
green_gymnaisum,2,8.327840
green_market,14,7.330465
white_hydroelectric_plant,17,3.173640
up_market,17,8.574564
dog_planetarium,14,5.370429
rusty_old_warehouse,10,10.443623
fancy_hospital,8,4.952057
green_office,13,5.176129
rusty_old_base,11,8.054293
green_stadium,3,6.022221
white_stadium,10,5.721470
the_best_windmill,6,9.262845
Blue Windmill,1,6.457734
blue_planetarium,15,1.575513
shiny_new_house,12,3.157153
up_aquarium,5,6.812518
red_warehouse,7,9.892958
green_hospital,7,2.399113
shiny_new_birdhouse,17,5.023210
shiny_new_museum,23,4.267058
fancy_opera_house,2,5.063891
dinosaur_museum,22,5.769761
Dinosaur Museum,23,-7.342837
Savvy Houseboat,12,-3.539477
green_museum,16,7.394702
white_warehouse,22,2.592543
secret_taco_truck,2,6.456788
white_planetarium,4,4.840082
Green Base,16,8.323711
small_windmill,7,6.589426
old_hydroelectric_plant,2,2.884414
red_stadium,5,4.625747
small_hydroelectric_plant,10,4.385690
shiny_new_warehouse,16,3.286359
Up Office,0,2.534743
bob's_hydroelectric_plant,5,3.078718
secret_stadium,4,8.633007
the_best_house,21,-2.120339
bob's_houseboat,16,7.390627
Red Gymnaisum,5,3.643258
green_market,13,5.627660
dinosaur_gymnaisum,15,12.943480
small_warehouse,6,3.343235
up_planetarium,2,5.381920
dog_warehouse,11,11.900844
up_gymnaisum,20,1.927267
red_planetarium,14,3.757461
fancy_gymnaisum,15,1.705479
blue_aquarium,4,4.971790
shiny_new_planetarium,12,11.983319
red_school,13,5.723824
the_best_taco_truck,18,10.899076
rusty_old_school,18,8.897045
small_houseboat,2,1.824389
fancy_house,19,4.715184
dog_museum,10,9.822397
shiny_new_stadium,17,3.120730
blue_hospital,4,2.077649
the_best_taco_truck,1,2.452208
bob's_base,4,1.817528
bob's_planetarium,17,4.602296
down_warehouse,15,18.500647
blue_houseboat,16,13.928112
shiny_new_office,13,9.486027
down_planetarium,1,7.364812
the_best_birdhouse,19,19.413505
savvy_market,8,7.027868
mauve_base,16,-8.569936
White Hospital,6,1.893187
bob's_windmill,2,5.239124
small_taco_truck,22,1.980473
bob's_opera_house,0,-6.905659
dinosaur_opera_house,4,3.490883
secret_hydroelectric_plant,19,-12.975426
blue_taco_truck,17,21.159359
secret_houseboat,18,2.576454
small_museum,0,3.226707
blue_school,13,4.285347
old_hydroelectric_plant,1,2.329227
fancy_school,5,5.581546
secret_museum,8,-5.001102
White School,10,3.696580
blue_hydroelectric_plant,4,9.993832
Down Opera House,21,6.520738
rusty_old_hydroelectric_plant,20,-3.91094
white_opera_house,20,5.418688
small_planetarium,22,4.007961
red_museum,6,2.935016
white_gymnaisum,1,4.369831
Fancy Windmill,15,-9.297499
blue_taco_truck,19,17.015423
down_taco_truck,9,4.517277
fancy_taco_truck,17,11.107949
dinosaur_house,21,1.880926
white_planetarium,0,3.881855
down_house,9,4.118748
rusty_old_school,21,7.073445
Blue Hospital,5,2.042863
red_windmill,5,-6.243035
dinosaur_aquarium,14,9.695981
the_best_houseboat,22,6.004384
white_birdhouse,4,1.390392
green_school,6,3.113373
the_best_hydroelectric_plant,13,7.036898
old_windmill,18,5.491617
mauve_taco_truck,18,16.870900
small_birdhouse,13,2.795303
red_opera_house,2,9.457471
old_planetarium,4,4.296754
Mauve Windmill,9,5.876356
secret_house,11,-5.10011
fancy_house,13,2.214028
small_museum,11,5.630503
Up Taco Truck,1,2.578831
secret_hospital,18,4.111496
white_base,22,4.910054
old_opera_house,9,6.613765
red_windmill,15,17.145760
up_gymnaisum,9,2.418275
fancy_stadium,22,8.101872
red_school,9,2.728224
bob's_hospital,12,12.771252
shiny_new_planetarium,13,-13.452724
the_best_taco_truck,7,-5.988706
bob's_house,11,17.820924
old_opera_house,20,15.575112
dog_birdhouse,15,11.359525
rusty_old_aquarium,8,8.474098
dinosaur_houseboat,13,18.362509
down_gymnaisum,11,7.904152
red_museum,4,3.620067
rusty_old_opera_house,5,7.216498
red_warehouse,3,-6.075624
small_house,13,7.116032
red_museum,22,-2.285264
secret_hydroelectric_plant,15,10.494039
up_school,4,-8.213555
red_office,17,1.548323
old_hospital,17,-1.477502
the_best_office,17,17.106462
the_best_windmill,3,5.347052
red_hospital,23,5.300812
shiny_new_taco_truck,8,1.947247
secret_hospital,16,5.363928
secret_birdhouse,6,4.614683
blue_houseboat,17,13.533487
small_museum,16,2.709992
mauve_museum,8,4.413961
green_hospital,10,4.021675
savvy_base,7,1.762279
small_aquarium,9,4.379540
White Office,23,3.188512
shiny_new_school,1,2.807597
small_taco_truck,3,2.025357
fancy_aquarium,3,2.485249
shiny_new_market,12,6.707180
fancy_opera_house,21,2.547593
the_best_museum,7,9.173722
dinosaur_planetarium,2,2.042993
up_birdhouse,0,6.597508
shiny_new_planetarium,18,9.186161
small_hospital,23,-4.021668
down_birdhouse,3,5.567655
red_gymnaisum,7,2.610358
up_opera_house,15,2.277290
green_museum,6,-5.682759
secret_houseboat,6,2.560854
down_taco_truck,22,3.345573
white_hydroelectric_plant,13,6.501658
fancy_gymnaisum,14,1.566551
mauve_house,12,16.752390
old_house,15,15.083485
old_taco_truck,10,2.164872
secret_house,1,-4.208493
red_school,16,8.935654
fancy_gymnaisum,23,1.293136
savvy_hydroelectric_plant,19,9.278084
red_planetarium,7,-1.967619
savvy_school,4,6.899035
old_hydroelectric_plant,13,3.604254
dog_houseboat,14,5.063265
rusty_old_market,4,2.686152
savvy_house,19,4.709717
small_base,6,-1.262644
savvy_hospital,0,7.862017
red_gymnaisum,21,2.332612
savvy_museum,3,1.325113
fancy_warehouse,10,2.699149
rusty_old_hydroelectric_plant,19,4.712640
rusty_old_office,20,4.649341
old_hospital,9,-2.393663
secret_opera_house,20,5.286517
up_taco_truck,23,2.576702
bob's_museum,5,7.052637
the_best_opera_house,0,2.705073
Savvy House,2,6.561186
small_birdhouse,8,2.303957
small_hydroelectric_plant,16,13.186345
mauve_office,9,-5.299941
shiny_new_warehouse,2,1.721774
dog_planetarium,18,-9.532391
bob's_taco_truck,21,6.335356
white_planetarium,16,8.605472
green_base,14,14.112054
The Best School,13,2.716778
green_taco_truck,22,4.826507
white_taco_truck,14,5.231028
savvy_office,18,11.824483
mauve_opera_house,23,2.150743
down_museum,9,10.323254
dog_birdhouse,17,6.355416
dinosaur_school,14,5.214243
rusty_old_warehouse,16,14.489491
the_best_planetarium,15,-20.318527
rusty_old_houseboat,18,11.684255
down_base,23,3.715246
dog_taco_truck,2,10.265363
dinosaur_stadium,2,1.417504
Small Taco Truck,4,-1.989766
secret_house,18,8.339307
bob's_museum,7,4.778779
white_windmill,6,6.538424
secret_taco_truck,21,5.974096
red_warehouse,13,-6.221922
fancy_warehouse,23,2.015254
white_gymnaisum,18,14.545631
old_gymnaisum,7,-5.58159
Dog Aquarium,18,5.019197
up_museum,0,5.015928
shiny_new_warehouse,21,1.453477
dinosaur_stadium,19,2.385004
white_base,16,13.715762
shiny_new_school,21,3.679849
red_warehouse,10,6.670961
green_gymnaisum,16,10.520062
red_planetarium,23,1.778956
secret_hospital,19,2.684055
shiny_new_planetarium,14,15.043973
fancy_birdhouse,21,3.666526
Small Hospital,0,4.452206
red_birdhouse,16,-13.558679
secret_base,3,6.546219
white_houseboat,5,-2.141316
secret_stadium,20,9.894781
bob's_base,14,2.311295
small_stadium,4,-10.214688
white_museum,9,3.809013
mauve_aquarium,12,3.592625
shiny_new_house,13,3.906543
Red Market,11,2.987974
dinosaur_house,8,1.760038
down_market,2,2.214281
green_warehouse,0,2.806352
Secret Museum,15,-20.17923
red_taco_truck,21,4.924695
old_house,11,10.869188
Mauve House,5,6.330027
Secret School,0,1.176107
fancy_warehouse,8,2.857934
mauve_birdhouse,4,6.286864
up_base,17,14.304215
bob's_stadium,23,3.898397
shiny_new_museum,3,6.426262
shiny_new_house,14,-4.723717
dinosaur_market,8,1.417560
mauve_opera_house,17,1.852650
the_best_houseboat,18,8.757335
Shiny New Houseboat,15,5.453953
up_hydroelectric_plant,1,0.750266
dog_opera_house,7,2.355218
green_houseboat,21,-5.640422
mauve_school,22,3.698038
small_gymnaisum,3,4.684177
Rusty Old Taco Truck,19,16.092609
up_birdhouse,14,16.766066
bob's_opera_house,18,8.098995
rusty_old_hydroelectric_plant,16,6.605563
up_warehouse,1,8.956006
white_gymnaisum,2,3.572407
old_gymnaisum,0,2.842697
rusty_old_school,9,4.235254
down_windmill,2,4.740623
white_planetarium,13,8.558827
white_market,22,6.777422
old_opera_house,19,17.670962
dinosaur_houseboat,6,-7.102755
savvy_taco_truck,7,6.136050
old_hospital,16,1.923863
bob's_planetarium,13,2.070875
rusty_old_gymnaisum,14,6.957305
old_house,16,13.490898
rusty_old_opera_house,0,-7.327375
rusty_old_base,22,3.278396
small_base,8,2.105459
rusty_old_house,19,-4.988106
red_opera_house,20,7.960070
red_museum,2,3.456929
bob's_base,12,2.084754
blue_hydroelectric_plant,1,9.466296
small_office,4,2.639329
up_taco_truck,11,2.966725
small_gymnaisum,12,-8.980419
savvy_market,11,9.638682
small_houseboat,3,-1.7234
rusty_old_base,20,3.041179
old_museum,10,2.791948
The Best School,2,2.758502
dinosaur_windmill,21,4.206663
blue_warehouse,3,3.864679
old_house,20,4.189237
savvy_hospital,14,11.764250
old_opera_house,4,8.366836
Blue Planetarium,2,-1.092935
the_best_stadium,16,1.397924
